5.515379717844341e-05;5.3175677740928156e-05;5.701599691257314e-05;5.292130607639207e-05;6.405810122874216e-05;6.79707721250164e-05;6.185202154705326e-05;5.623986837421318e-05;3.5838494523462014e-05;5.440192926034281e-05;7.899762515079195e-05;5.206420368920878e-05;5.5201939026563174e-05;5.936688287650771e-05;4.2502254798287315e-05;7.415052258571545e-05;3.892205364267599e-05;4.8496076466355056e-05;6.142622464717089e-05;5.268131826204394e-05;4.537414529904145e-05;3.778205416519419e-05;4.803575569256794e-05;5.3046468605910064e-05;5.5880758610469636e-05;3.87170457904831e-05;6.279955439652858e-05;3.5117142121874324e-05;5.18238606646601e-05;5.628630016607004e-05;5.794791032724116e-05;3.7551067435733376e-05;
5.3175677740928156e-05;9.060350856730352e-05;5.094859163718677e-05;4.902593264218887e-05;6.087993506378838e-05;6.338521212258209e-05;5.5508335588480396e-05;5.508337677814266e-05;3.443075657869696e-05;5.2179434521395295e-05;6.756924863390283e-05;4.9169069074770795e-05;4.857728288090136e-05;5.991145080621791e-05;4.4890542896407035e-05;6.48245415563333e-05;3.5934725749368376e-05;4.409327776349978e-05;5.55592684746851e-05;4.705658448113991e-05;4.206276916572436e-05;3.7175646481887584e-05;4.8654603231096116e-05;4.494215942874878e-05;6.011186809958551e-05;3.872249386287552e-05;5.5880539901860666e-05;3.0119471005270225e-05;4.8659483259584425e-05;5.163880239474909e-05;6.196523579456024e-05;3.6644068439387163e-05;
5.701599691257314e-05;5.094859163718677e-05;0.00015768979665544113;4.4231491867807135e-05;6.23657805746385e-05;6.935828899166459e-05;5.298496033112605e-05;4.995906187895792e-05;3.304319074511551e-05;4.3696368346740475e-05;9.300366768713242e-05;5.2814855016895324e-05;4.804407254503372e-05;5.868828919351476e-05;4.150156205410277e-05;8.77709699779582e-05;3.101842818198259e-05;4.970576926893701e-05;5.764329800742159e-05;5.941870820761005e-05;4.767337469834912e-05;3.253911252262402e-05;4.366030280562253e-05;5.455637087970153e-05;5.950542152938799e-05;3.4077056419757286e-05;7.522566298808262e-05;3.076982381970666e-05;5.709583409379903e-05;5.603578607108926e-05;6.0496650445493566e-05;3.120464310029994e-05;
5.292130607639207e-05;4.902593264218887e-05;4.4231491867807135e-05;0.00024932892459107785;5.8558044569814166e-05;7.258429388330781e-05;5.049889731031644e-05;6.51223411988213e-05;2.8268366245654458e-05;4.2243004292624784e-05;7.533489944908376e-05;5.030640202532584e-05;5.03535023507146e-05;7.01607787385244e-05;3.111916219631088e-05;6.534319159344909e-05;3.7722257230629404e-05;3.9554031547782786e-05;7.502569602386636e-05;5.245002046836533e-05;3.431803593685063e-05;3.354062341118758e-05;3.687785565269528e-05;5.161251327613317e-05;4.8061981236463785e-05;3.107961558761117e-05;5.912955194465821e-05;3.246024250651667e-05;5.416488507271454e-05;4.918148408427118e-05;5.0379263860261826e-05;3.269294712346445e-05;
6.405810122874216e-05;6.087993506378838e-05;6.23657805746385e-05;5.8558044569814166e-05;0.00017501474356196016;7.747379063270565e-05;6.022855318516678e-05;5.63005859980872e-05;3.8403685060836134e-05;5.37371411053276e-05;8.652295069234337e-05;5.229371394464187e-05;5.463741001598187e-05;6.493116983093238e-05;4.463557141370297e-05;8.091773971844044e-05;3.827641673589233e-05;4.9519584876803474e-05;5.809675190589649e-05;5.974210357979439e-05;4.325844956329883e-05;3.656891701465431e-05;4.8181197710420035e-05;5.53108542489718e-05;7.343766167641374e-05;3.953343358554756e-05;6.617454052375208e-05;3.700571539525604e-05;5.9189442232294396e-05;6.377963869115319e-05;6.612845163013258e-05;3.76876525318854e-05;
6.79707721250164e-05;6.338521212258209e-05;6.935828899166459e-05;7.258429388330781e-05;7.747379063270565e-05;0.00020692940907503156;9.761723092798891e-05;6.963400795304541e-05;2.996515054694719e-05;8.140775486621132e-05;0.0001065489901657964;4.988229251488965e-05;6.425060370414924e-05;7.741327808980705e-05;3.931003093032946e-05;9.618781924621489e-05;4.014605529859551e-05;4.666196460458671e-05;7.545628307721905e-05;4.744242808399053e-05;4.1885728747697566e-05;3.2802047899724465e-05;5.0704391123423526e-05;4.7946877105390635e-05;7.522493819648194e-05;4.058184311041465e-05;6.036394644988702e-05;2.6350946559209154e-05;5.063681267022426e-05;5.7730992119050174e-05;8.037131825357435e-05;4.4105085679690046e-05;
6.185202154705326e-05;5.5508335588480396e-05;5.298496033112605e-05;5.049889731031644e-05;6.022855318516678e-05;9.761723092798891e-05;0.0001615905723328332;6.157678802446971e-05;3.9420201700435487e-05;0.00010892368184491991;8.523780656116746e-05;4.444107792843351e-05;5.996995459996959e-05;6.56639845280872e-05;4.322610837905781e-05;8.317934416494285e-05;3.6749356801039204e-05;5.115062795180667e-05;6.25230561106991e-05;4.119499235121516e-05;4.475327072255993e-05;4.264663465729616e-05;5.0140122002642605e-05;4.964424254985273e-05;5.7644940904067196e-05;4.467734319402209e-05;5.670157760717766e-05;2.739696478417833e-05;4.6368324107654994e-05;5.216322663654651e-05;7.11400257610059e-05;4.280068012640573e-05;
5.623986837421318e-05;5.508337677814266e-05;4.995906187895792e-05;6.51223411988213e-05;5.63005859980872e-05;6.963400795304541e-05;6.157678802446971e-05;0.00017564378597035522;3.6811945131305545e-05;5.363157025903932e-05;7.426289267960858e-05;4.842843632981196e-05;6.282998930015977e-05;8.06699037602287e-05;4.173339754094511e-05;7.324088918125574e-05;4.015408747261697e-05;4.9399004490756914e-05;7.899679466276159e-05;4.967787028330864e-05;4.223280580126591e-05;3.749099955531533e-05;4.406509401929006e-05;4.750181591947753e-05;5.797702869650424e-05;3.390773328971462e-05;6.358984154462987e-05;3.466962242088611e-05;5.0591908425817436e-05;6.004910024876692e-05;5.7895185879892574e-05;3.736792619576401e-05;
3.5838494523462014e-05;3.443075657869696e-05;3.304319074511551e-05;2.8268366245654458e-05;3.8403685060836134e-05;2.996515054694719e-05;3.9420201700435487e-05;3.6811945131305545e-05;7.905795364106459e-05;3.4306593208124244e-05;3.6667256477974716e-05;3.192276425505239e-05;3.31806211155569e-05;3.875928954015418e-05;3.143135592346553e-05;3.8211741717527015e-05;3.512543482158459e-05;3.268247642851756e-05;4.054568976396574e-05;3.549603293587263e-05;2.9641470527619136e-05;4.268552520837825e-05;3.84591327246545e-05;3.0189371426527005e-05;3.504446816785426e-05;3.6561204324713125e-05;3.906656843174106e-05;3.110746645195031e-05;3.414341284195138e-05;3.796510496853641e-05;3.7055689012997695e-05;3.451874748894084e-05;
5.440192926034281e-05;5.2179434521395295e-05;4.3696368346740475e-05;4.2243004292624784e-05;5.37371411053276e-05;8.140775486621132e-05;0.00010892368184491991;5.363157025903932e-05;3.4306593208124244e-05;0.00011717559561175321;7.424353291047917e-05;4.088485864154218e-05;5.380564437902561e-05;5.687583169368904e-05;4.175259043076714e-05;7.300301399220012e-05;3.3656124201907864e-05;4.769822852812213e-05;5.1301715539984546e-05;3.694750229657232e-05;4.2552943761956756e-05;3.925890743195742e-05;4.511964418425059e-05;4.408601301454688e-05;4.9539665634992717e-05;4.0755904436111764e-05;4.910753360922128e-05;2.6752725039882405e-05;3.905755134459307e-05;4.887730352427383e-05;6.0888434391625125e-05;4.0247302731995176e-05;
